"The hamming distance compares the first element of the list with the first of the second list, etc, right?

For example,

hamming_distance [G; C; T] [G; C; A] = 0 or 2?


@266 made me confused
","parent_child_hamming (LNode (LLeaf [], [T; A], LNode (LLeaf [A; A], [A; A],  LLeaf [G; C]))) 

if there was a statement like the one above, with a depth-3 list and one of the leafs is empty like the left one above, what would the statement produce?
"
"Should the top line of danTest.ml read "";; open Dna"" or "";; open dna""? Mine is currently the first, and I am not able to access function / types from dna.ml.","For both dna.ml and dnaTest.ml, codio told me the very first line of the code "";; open Assert"" is wrong and it says ""unbound module assert"". What is possibly wrong with open assert?

Thank you."
"I had been building without issue, but I have since started getting this error.



When I look on the side bar, I do not see an src/display.ml tab, and when I try to click on dnaTest.byte nothing opens. I'm not sure what to do next so any pointers would be helpful!","I'm not able to access the HW on codio. I keep getting a 404 not found error for various pages, sometimes the login page sometimes other pages. It varies every time I refresh and try, but I am unable to get to the homework. Is anyone else getting this issue/is there anything I can do to fix this?"
"I am getting the following error. How can I get rid of it?

Exception File ""src/display.ml"", line 176, characters 2-8: Assertion failed.Compilation unsuccessful after building 1 target (0 cached) in 00:00:00.make: *** [dnaTest.byte] Error 100","Exception File ""src/display.ml"", line 176, characters 2-8: Assertion failed.Compilation unsuccessful after building 1 target (0 cached) in 00:00:00.make: *** [dnaTest.byte] Error 100

I keep getting this error. There are no red squiggly lines in either my dnaTest or dna file. ","I have finished all of the problems and had been able to test and run functions great up until this point, but when I tried to run the entire completed program. I am getting this error:
File ""dna.ml"", line 785, characters 0-0:Error: Syntax errorCommand exited with code 2.Compilation unsuccessful after building 11 targets (10 cached) in 00:00:00.make: *** [dnaTest.byte] Error 10codio@hazard-reverse:~/workspace$

I currently have nothing at line 785. I believe it has something to do with discrepancies between the dna.ml and dna.mli file, but am wondering what the exact source of this error is. "
"How would you go about using 

;; print_endline for helixes?

would you have to create a recursive function for it? If so, how would you do it since you don't have tools like string_of_helix available?","For problem 3 I'm not passing any tests and I want to see what my function is outputting. But I don't know how to do that since the print_endline command needs a string....  

Is there a generic print command that will just spit out the function value (like python??)"
"I opened the assignment for Homework 2 on Codio, and I have a red dot next to the Assert statement at the top and next to practically every line of code in the test file. I haven't written any code yet--I have only filled in the tests for the first function we are supposed to write, so I don't know why this is happening. I know Codio gets glitchy sometimes, so I tried to refresh and reopen the assignment, but I just wanted to make sure that there wasn't anything wrong with my file.","When I added more test cases for hamming_distance, only the one that was given appeared to run and the others don't appear in the Run Project window. I wrote them in the same way all the test cases are written so what could be the problem?"
"When decoding acids in groups of 3 nucleotides, after decoding a group of three, the next group 3 shouldn't overlap the previous group, right?

Eg, [a; b; c; d; e; f] = two acids: [a; b; c] and [d; e; f]      NOT [a; b; c] [b; c; d] [c; d; e] etc..","The test case is [A; G; T; A; C; C; C; A; T; C; G; G] and shows up as [Met; Gly; Ser]
But shouldn't there be AGT be Ser, ACC be Trp, etc and shouldn't there be 4 amino acids?"
"Hi,

All of my decreasing_similarity test cases received the failure comment as `Invalid_argument(""compare: functional value"")

In my understanding the input should just be a helix list (ex [gorilla; chimp]), so I don't quite understand why it leads to a test failure.

Thanks!","I get this compiler error when submitting but no errors on codio:

make: *** No rule to make target 'dna.cmo', needed by 'ocamlbin'.  Stop.

What I did was zip the entire HW2 folder. I wasn't sure how to zip DNA.ml and dnaTest.ml into one file from Codio "
"I am confused with the following instructions, can't a labeled tree have multiple internal nodes and leaves, and therefore can't it have more than one helix? What does it mean when it is asking us to find the contained helix?

(* Find the helix contained within the given tree. The type definition will be * helpful here. *)

let helix_of_tree (t: labeled_tree) : helix = failwith ""helix_of_tree: unimplemented""","let rec count_leaves (t: tree) : int =
  begin match t with 
    | Leaf (helix1) -&gt; 1
    | Node (tree1, tree2) -&gt; count_leaves tree1 + count_leaves tree2
  end
For type matching in the trees, why can't we say Leaf (helix) or Node (tree * tree) to represent the general type of what t is? Also, I just added a 1 after helix just so that it doesn't get confused with the data type helix, but why would it be wrong to put the data type there instead of just filler variable names?"
"Can someone help me make sense of this error? As it stands, this seems like the most intuitive way of implementing this function. I need a way of recursively passing the tail of the helix list back into decreasing_similarity()

let rec decreasing_similarity (apes: helix list) : bool =  begin match apes with   |[]-&gt; true  |hd::[]-&gt; true  |hd::hd2::tl-&gt;if (hamming_distance human hd2)-(hamming_distance human hd) &gt; 0     then decreasing_similarity hd2::tl else false  end
""This variant expression is expected to have type bool, the constructor does not belong to type bool""","is it a bad idea to not use recursion if ""rec"" is in the constructor?

I think I made a way around using recursion using a helper function or maybe I'm making more problems for myself

let rec smallest (s: labeled_tree list) : labeled_tree =
  begin match s with
  | [] -&gt; failwith ""invalid input: non-empty list of labeled_trees""
  | x::tl -&gt; if parent_child_hamming x &lt; parent_child_hamming (smallest tl) then x else smallest tl
  end

let rec simplest_tree (ts: labeled_tree list) : labeled_tree * int =
  begin match ts with
  | [] -&gt; failwith ""invalid input: non-empty list of labeled_trees""
  | x::tl -&gt; (smallest ts, parent_child_hamming (smallest ts))
  end
"
