"I saw a previous question about ""unbound module draw_points"". I have an ""unbound value draw_points"" error in my paint.ml function as I am trying to add the Points (c, ps) to repaint. How can I fix this?","for my paint.ml, when i tried building my project, codio is telling me that I have a syntax error on line 143 but I don't really see onw? In addition, I keep getting errors on the side saying that I have unbound record field mode,  unbound record field color,  unbound record field shapes, and unbound module Deque. How can I fix this? Thank you!

"
Should we be utilizing the same draw_ellipse function in gctx in task 0 and task 4?,Should we be utilizing the same draw_ellipse function in gctx in task 0 and task 4?
"I'm having a really hard time implementing the second part of change_value. The instructions say,
    ""It calls all of the change_listeners the value_controller has stored, with the newly set value as the argument to each.""
I'm trying to go through the list of change_listeners and apply the newly set argument to each using the List.iter function. However, I am struggling to write the function that needs to be passed into List.iter. The function needs to pass the argument into each element of the list, but I don't know how to do this without accessing each function in the list. I think I would need to write an anonymous function to pass into List.iter, but I have no idea how to illustrate that the argument v must be applied to every x of the list. Any advice would be much appreciated.","I'm currently on task 5, and writing my make_control helper function, but I'm a little confused about the add_change_listener function. I know that it is menat to take into a new change_listener function and add it to the value_controler's list of change listeners, but where is the list of change listeners being stored?"
"Hi! I have been having trouble with compiling my project. When I click ""Build Project,"" it gives me an error and a hint that 

Hint: Recursive traversal of subdirectories was not enabled for this build, as the working directory does not look like an ocamlbuild project (no '_tags' or 'myocamlbuild.ml' file). If you have modules in subdirectories, you should add the option ""-r"" or create an empty '_tags' file.

I'm not sure what this means and if it was because of something I edited in the project files. ","File ""gctx.ml"", line 218, characters 7-8:
Error: Syntax error
Command exited with code 2.
Hint: Recursive traversal of subdirectories was not enabled for this build,
  as the working directory does not look like an ocamlbuild project (no
  '_tags' or 'myocamlbuild.ml' file). If you have modules in subdirectories,
  you should add the option ""-r"" or create an empty '_tags' file.

  To enable recursive traversal for some subdirectories only, you can use the
  following '_tags' file:

      true: -traverse
      &lt;dir1&gt; or &lt;dir2&gt;: traverse

Compilation unsuccessful after building 9 targets (8 cached) in 00:00:00.
make: *** [gdemo.byte] Error 10
codio@pepper-simple:~/workspace$
I am getting the following error for my draw_points function in gctx.ml 
This only happens when OCaml tries to build the whole project. Otherwise OCaml doesn't give me any errors. Where could this error be coming from?

Thanks"
"The comments before paint.ml's with_params functions say we should modify this function during task 5. However, the comments before repaint say we have to modify repaint in tasks 2, 3, 4 and maybe 6. 

Does this mean I cannot change the arguments of with_params, since I would have to update them in repaint? Or is this trivial and I can update arguments in repaint as needed?

Thanks!","The instructions says that ""Add a PointMode constructor to the mode type."" for task 3. However, the mode instructions says that ""(* TODO: You will need to modify this type in Tasks 2, 4, and maybe 6. *)"". Should I just ignore this and add a third mode below LineStartMode and LineEndMode of point?"
"When I try to implement the generic helper function (make_control), I keep getting a syntax error that says I have an unbound record field for add_change_listener. I basically have { add_change_listener = ""rest of the code""...}. Is there a reason why I keep getting this error?","I added a change listener value to the value_controller type signature in both widget.ml and widget.mli to store all of the change_listeners in, but when I define my add_change_listener function I get the error ""unbound value change_listener""?"
"I an currently trying to add a change listener to the checkbox I created in paint.ml but I am not sure what the anonymous function should be conceptually. Is there an example I could base it off of? In lightbulb, it uses  (fun b -&gt; is_on.contents &lt;- b) and I am not really sure how that could help carry over. Thank you :)","I'm stuck on the implementation of List.iter where we're recommended to use it to implement draw_points. I know were supposed to be using the draw_point function, but the extra type gctx parameter makes it difficult. @1419 mentions (I think) using an anonymous function but I do not know how to set it up here and I'm not sure what that function would be doing. Can someone provide hints?"
"
This is my implementation for list_layout and I keep getting an expression type error for it. I'm unsure of what I am doing wrong for this. Does pair need to be written as an anonymous function?",My make control has an error that says some record fields are undefined despite having written all of the functions. I'm wondering why this would be happening
Why can I not access fields of a variable of type gctx in widget.ml or other programs?,Is it bad style to name a variable max since there is an OCaml library function called max?
"i'm having trouble implementing the 2nd part of change_value. I know I have to use List.iter to iterate over the list of change_listeners, but im not sure what anonymous function i can use to change the arguments of each function in the list. any tips?","i'm having trouble implementing the 2nd part of change_value. I know I have to use List.iter to iterate over the list of change_listeners, but im not sure what anonymous function i can use to change the arguments of each function in the list. any tips?"
