"is space a considered a word character? if not, how can i account for this case when returning the next word when it is a space? ","Can a corrected word related to a typo contain only one space?

For example, I know (inspite, in spite) would be a valid input, but would (visavis, vis a vis) also be a valid input?"
"When submitting for this assignment, I get the following error:
filecorr_efficient_layout: Invalid character found in correct word
How does the ""efficient layout"" differ from the standard layout (I believe with regards to the input file for FileCorrector)?

(Note: the error message after the colon is the message for the FileCorrection.FormatException error when an invalid character is found after the first comma, i.e. in the correct word)","Since the fileFormatException is defined as:
public FileCorrector.FormatException(java.lang.String msg)

When throwing it, should the msg include the entire line where the formatting issue arises?

For example: if the issue arises for a line: ""wrong,correct,"" should the input of formatException include the entire line?


"
"Should the case of the corrections exactly match the case of the word? This doesn't seem logical, but in one of the test cases

assertEquals(""TIGGER -&gt; {Trigger,Tiger}"", makeSet(new String[]{""Trigger"",""Tiger""}),            c.getCorrections(""TIGGER""));
Trigger and Tiger are ""TRIGGER"" and ""tiger"" in the original file. How do we know to make it ""Trigger"" and ""Tiger""?","Hello y'all!

Quick summary:
""file"" is a TreeMap &lt;String, TreeSet&lt;String&gt;&gt;( );
String is the misspelled word
TreeSet&lt;String&gt; is a set of correct words that can ""replace"" the misspelled word.

Question:
1. Currently, I don't think the statement condition (b.read( ) != -1) in my while statement is good enough. Is there anything that I could improve on/consider in this conditional?
2. When I read in the line using a buffered reader ""b,"" I take in the whole line, take in the index and substring the line according to what comes before the comma and what comes after the comma. Is this good enough, or are there other things I should consider?
3. I'm worried my choice in data structure is too complicated... should I be looking to implement something simpler? I'm scared of moving forward in the homework b/c in HW07 I did really badly because I pushed forward with a double TreeMap and it was super hard :-(
4. When I try to ""put"" the correct word into the TreeSet as the ""value"" of the &lt;k, v&gt; TreeMap ""file,"" should I make the TreeSet into a private field at the top of my code, or should I instantiate the TreeSet in my while loop? This is already feeling too complicated... :'(
5. ""words.add"" returns a boolean but I need it to return a TreeSet... I am also stuck on this as well.

Warmly,
Anders.

"
Do I need to account for any possible IOExceptions in next() in TokenScanner or can I assume these will only happen in the constructor?,"If we have an auto-generated catch block that catches IOException e and the only thing it does is e.printStackTrace(), can we leave it as it is or do we have to handle exceptions another way?"
"I wrote the following test for my TokenScanner next() method.

@Test //test getNextWord edge cases
    public void testGetNextTokenWordSingleNonWord() throws IOException {
        Reader in = new StringReader("" ""); 
        TokenScanner d = new TokenScanner(in);
        try {
            assertTrue(""has next"", d.hasNext());
            assertEquals("" "", d.next());           
            assertFalse(""reached end of stream"", d.hasNext());
        } finally {
            in.close();
        }
    }
Basically I just want to test if it returns a space.

But what actually happens is my next method gets caught in a while loop reading a question mark ""?"".
However, within my while loop if I put a break statement to prevent the loop, it correctly returns the space character. What might be causing this? The relevant portion of my next method is below.

//return non word characters
    	else //if currentLetter is not the start of the word
    	{
    		//add it to the String and return it
    		while (!isWordCharacter(currentLetter))
    		{   			
    			tokenOut += (char)currentLetter;
    			System.out.println(""running"");
    			System.out.println((char)currentLetter);
    			readNextCharacter(); //update currentLetter
    			//break;
    		}
    		System.out.println(""END"");
    		return tokenOut;
    	}
If I don't comment out the break statement the console infinitely prints
running
?
running
?                   --&gt; for infinity
","Hi, I keep getting a null pointer exception, but I cannot think of where it could be?
 public void checkDocument(Reader in, InputStream input, Writer out) throws IOException {    	 Scanner sc = new Scanner(input);        TokenScanner ts = new TokenScanner(in);                        while(ts.hasNext()){        String next = ts.next();        if(!TokenScanner.isWord(next) || dict.isWord(next)){        	out.write(next); }        else{        	Map&lt;Integer, String&gt; x = new TreeMap&lt;Integer, String&gt;();        	x.put(0, next);        	x.put(1,""Should be user input"");        	Set&lt;String&gt; s = new TreeSet&lt;String&gt;();        	s = corr.getCorrections(next);        	List&lt;String&gt; sortedOptions = new LinkedList&lt;String&gt;(s);        	Collections.sort(sortedOptions);        	System.out.print(""The word: \"" ""+next+""\""is not in the dictionary. \n Please enter the number corresponding with the appropriate action:\n"");        	System.out.println(""0: Ignore and continue"");        	System.out.println(""1: Replace with another word"");        	        	for(String awesome : sortedOptions){        		x.put(sortedOptions.indexOf(awesome)+2, awesome);        		System.out.println(sortedOptions.indexOf(awesome)+2 + "": replace with ""+ awesome+""\"""");        	}        	int num = getNextInt(0, x.size()-1, sc) ;        	if(num == 0){        		out.write(x.get(0));        	}        	else if(num == 1){        		out.write(getNextString(sc));        	}        	else{        		out.write(x.get(num));        	}      	        }        }    }
"
"This is my code for the next() method. It passes the testGetNextTokenWord test but I don't understand how. 
For the non word "" \n"", it's returning the correct thing. However, I'm not sure how it's doing this.
In the second while loop, I there's a condition that it must not be a word character. However, n is a word character. How come it is still adding to the slash before it?



","I am having a hard time adding things to my dictionary because a new line is being counted as a word. I think this comes from \n being seen as a word, which I'm guessing is a problem with my next function. I tried to write a case that
 if(c.equals(""\"") 
then the next character is also added to the current word if it is n, but this is not working, I am getting a problem with finding equality to \. Is there a different way to do this?"
"Can we import TokenScanner in FileCorrector so we can use isWord()?
",In FileCorrector can we use StringTokenizer?
"Hi,
Could you help me understand why the correct output of 
""Tghe qiuck 45 brown Fox jumped over $ tje lazy Doggs.""
is 
""The quick 45 brown Fox jumped over $ the lazy Dogs.""

In TheFoxMispellings.txt, 
I do not see an entry that would convert Doggs to Dogs. I don't see how Doggs would get corrected.
Also, the getNextInt value for ""tje"" is 0, so shouldnt ""tje"" get written into the output file.
As to my understanding,
the correct output should be ""The quick 45 brown Fox jumped over $ tje lazy Doggs.""","expected: &lt;The quick 45 [brown Fox jumped over $ the lazy Dogs ].&gt;
but was: &lt;The quick 45 [ Fox jumped over $ tje lazy ].&gt;
Not sure at all why it's skipping brown and Dogs (I thought I was returning the word if it is a TokenWord but is not found in the dictionary? Also not sure why the isn't converted to tje.


"
"I am running the isWord test for TokenScannerTest.java, and I get an error.This is what I have written for isWord
public static boolean isWord(String s) {
        boolean isWord = true;
        if (s == null || s.equals("""")) 
            return false;
        else 
            for (int i = 0; i &lt; s.length() - 1; i++) {
                if (!isWordCharacter(s.charAt(i)))
                    isWord = false;
            }
            return isWord;        
    }
Can you tell me what I am doing wrong?"," The tests for string ""a1"" and "" a"" are not passing.

Help!

  public static boolean isWord(String s) {                //Word not valid if string is null        if (s == null) {            return false;        }                //Save string to char array        char[] charArray = s.toCharArray();                       for (char c : charArray) {                        if(Character.isLetter(c)) {                return true;            }        }        return false;    }
"
"I am having a lot of trouble handling escape sequences in the next method of my TokenScanner class. I currently loop through the characters in the input stream until the isWordCharacter method of the current element is different than the isWordCharacter method of the next element/or there is no next element. This doesn't work for escape sequences because they are a combination of word and nonword characters. I tried to create an if statement to check if the current character is '\\' and handle it individually, but this  isn't working and it seems like the character is never equal to '\\'. Is there a better approach to handling these newline elements?","Hi TA's!

1) Should I be reading the whole file at the start to determine if the file contains at least one line of invalid format? Or read it incrementally and only throw a formatException when we get to an invalid line? 

2) I've spent a lot of time trying to figure out how to code whether or not a stored line from BufferReader contains invalid format. I'm trying to use the split method on the String (see code below) but am confused as to how it works (I've read the Javadoc but it contains a lot of language that we haven't learned yet).

I don't know how I can proceed without falling prey to IndexOutOfBoundExceptions, since the line of code can contain so many different combinations of words/non-words/commas/non-commas. What's perhaps a simpler way for me to go about addressing the invalid cases of:

     * ,correct&lt;br&gt;
     * wrong,&lt;br&gt;
     * wrong correct&lt;br&gt;
     * wrong,correct,&lt;br&gt;

Thank you so much!!

brLine = br.readLine().toLowerCase();String [] arr;    	if (brLine != null) {    		arr = brLine.split("","");	}
"
